time,fused_mean,fused_q2_5,fused_q97_5,fused_mean_log,fused_q2_5_log,fused_q97_5_log,temp,rad
2003-06-29,15.265141119961395,10.042287559588974,21.94764768200952,2.725571870818947,2.3068049328915237,3.088659966671748,16.8,315.27777777777777
2003-06-30,13.97520939418676,9.279722836916166,19.453588154822572,2.6372850024127583,2.2278316796404702,2.9680315340176757,16.2,83.33333333333333
2003-07-01,11.899758052411627,7.942671292515298,17.180242471776452,2.4765180681806758,2.072249653503143,2.84376003006399,16.7,272.68518518518516
2003-07-02,11.762028543091919,7.861417686305783,17.192858996959494,2.4648764227557787,2.0619669573913812,2.844494123015195,15.4,163.8888888888889
2003-07-03,13.414128549824875,8.978230305517723,19.674030084549035,2.5963085208897803,2.194802792238093,2.979299496242037,15.9,164.00462962962965
2003-07-04,13.918812581270695,9.302046889831653,20.16331233547201,2.633241348198126,2.230234471622532,3.0038647320617766,14.8,138.3101851851852
2003-07-05,13.879107839250732,9.238271435993642,20.239812136850844,2.6303846763017797,2.2233547941264025,3.007651562600045,15.2,109.95370370370371
2003-07-06,13.583079835739234,8.985191144281838,19.480237442174808,2.6088248884450516,2.195577793718961,2.9694004871634507,15.7,145.13888888888889
2003-07-07,13.137109721189914,8.790880537713418,19.00221922006811,2.575441028526019,2.1737148816188667,2.9445557734019445,17.4,247.80092592592592
2003-07-08,12.26014067193598,8.291719543026575,17.380992813309685,2.5063534044990075,2.1152573714046445,2.8553772421015777,17.0,200.92592592592592
2003-07-09,10.132899088737457,8.528521461718801,11.948728609509134,2.315787465740727,2.143416012566141,2.4806248802077393,16.8,299.4212962962963
2003-07-10,12.60824902274778,8.751743013003587,17.89295089060107,2.5343512840901874,2.1692528820176658,2.8844068302908057,19.2,323.72685185185185
2003-07-11,15.071632285716387,10.084904537979616,21.824016308635866,2.7128143203572765,2.3110397056181538,3.0830110289406414,18.1,210.06944444444446
2003-07-12,19.311922425874396,12.787363335217359,28.757511704628588,2.960722647459908,2.548457443847603,3.3588990097992846,16.3,301.7361111111111
2003-07-13,20.783562054082875,13.574528486356243,29.86461804859157,3.0341623884053783,2.6081951312466867,3.3966744368371775,17.0,334.375
2003-07-14,19.28923040592875,12.608693184987647,27.739409178122287,2.9595469301097825,2.5343865113779573,3.3228541161062375,21.0,335.6481481481482
2003-07-15,17.145335012578627,11.64342234067222,24.629803810735226,2.841726125681906,2.454741414610867,3.203957246641332,23.5,329.97685185185185
2003-07-16,17.305508794926673,11.616178578456495,24.956472295583616,2.851024878268881,2.4523988314539813,3.217133199201038,23.5,308.7962962962963
2003-07-17,16.94532769939615,11.070462398020119,24.722971125486715,2.829992143874447,2.4042805162203758,3.207732816527577,18.4,89.12037037037038
2003-07-18,15.41476831423634,10.04312315143402,23.08079983099031,2.73532603133456,2.3068881367510365,3.1390010957617216,18.6,247.91666666666666
2003-07-19,15.221496877581622,9.90576972011582,22.231361740646854,2.7227086969787404,2.2931173873902715,3.101503982989176,23.2,309.02777777777777
2003-07-20,14.664829152203708,9.782484355531183,21.50179954198981,2.6854520523243006,2.2805934758710147,3.0681366312584317,20.4,216.78240740740742
2003-07-21,12.466044037830446,8.524617189950483,17.89961587902211,2.5230084710156224,2.142958117756712,2.884779253343948,18.8,228.81944444444446
2003-07-22,11.929548093129776,8.17128991360399,17.377786138812017,2.479018355520594,2.100626780571574,2.8551927319085593,18.4,302.66203703703707
2003-07-23,9.742475100238961,6.72649327401991,14.03309237465199,2.2764952024398255,1.9060539490202535,2.6414182814204596,18.8,295.8333333333333
2003-07-24,8.023533993409456,6.886659217263986,9.38640416113005,2.0823789723790878,1.9295860933089526,2.23926227644198,17.8,155.4398148148148
2003-07-25,7.950087660038929,5.5467530419997,11.191038804712862,2.073182955025441,1.7132127190796107,2.4151133513227623,18.9,173.03240740740742
2003-07-26,8.365573444688643,5.578574716590384,12.12382304880468,2.1241248849509096,1.7189333166318133,2.49517236397231,19.1,269.90740740740745
2003-07-27,10.07543422367408,6.555064813610025,14.491452374215314,2.3101002060279843,1.880238004826586,2.673558984174714,18.2,196.0648148148148
2003-07-28,15.9944074962036,10.782607677314957,22.93668726548202,2.772239129652138,2.3779344357932635,3.1327376926194996,17.7,297.68518518518516
2003-07-29,16.148308749180018,10.837839804146741,23.31241548876662,2.7818153227719935,2.3830436960923267,3.1489860722507235,19.7,197.80092592592592
